SiteName,Year,Month,Time,Salinity,Latitude,Longitude,Grid.Lat,Grid.Long,Unique,Depth,Flow,PREC,AMO,NAO,ACE,AMO6,NAO6,FLOW6,PREC6
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2003,7,2003_7,9,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,4757.3,176.1,0.272,0.4,176.3,0.131,0.083333333,680.2,57.46666667
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2003,10,2003_10,5,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,164521.7,63.9,0.422,-1,176.3,0.316666667,-0.483333333,366405.5,103.6666667
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2003,10,2003_10,7,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,164521.7,63.9,0.422,-1,176.3,0.316666667,-0.483333333,366405.5,103.6666667
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2004,3,2004_3,20,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,81628.7,17.3,0.153,1.5,176.3,0.2375,-0.066666667,348661.6,33.73333333
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2004,3,2004_3,29,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,81628.7,17.3,0.153,1.5,176.3,0.2375,-0.066666667,348661.6,33.73333333
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2004,4,2004_4,15,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,127448,263.7,0.104,1.7,176.3,0.1845,0.383333333,311587.9,67.03333333
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2004,4,2004_4,30,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,127448,263.7,0.104,1.7,176.3,0.1845,0.383333333,311587.9,67.03333333
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2004,7,2004_7,7,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,54915.8,19.8,0.223,-0.8,226.9,0.143166667,0.066666667,577817.8,100.7
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2004,7,2004_7,17,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,54915.8,19.8,0.223,-0.8,226.9,0.143166667,0.066666667,577817.8,100.7
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2004,11,2004_11,4,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,55388.7,174.7,0.216,-0.2,226.9,0.233,-0.666666667,473631.7,104.5166667
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2004,11,2004_11,12,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,55388.7,174.7,0.216,-0.2,226.9,0.233,-0.666666667,473631.7,104.5166667
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2005,2,2005_2,9,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,47942.8,85.4,0.121,-0.6,226.9,0.183333333,0.466666667,346208.8,108.8666667
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2005,2,2005_2,12,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,47942.8,85.4,0.121,-0.6,226.9,0.183333333,0.466666667,346208.8,108.8666667
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2005,5,2005_5,19,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,54690.8,22.6,0.289,-1.6,226.9,0.211166667,-0.233333333,294937.5,39.25
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2005,5,2005_5,45,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,54690.8,22.6,0.289,-1.6,226.9,0.211166667,-0.233333333,294937.5,39.25
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2005,6,2005_6,12,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,61820.7,39.2,0.322,-1.4,226.9,0.234333333,-0.9,305554.6,42.93333333
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2005,6,2005_6,15,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,61820.7,39.2,0.322,-1.4,226.9,0.234333333,-0.9,305554.6,42.93333333
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2005,12,2005_12,7,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,23968.3,8.6,0.212,-0.7,245.3,0.312,0.166666667,336660.7,52.35
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2005,12,2005_12,7,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,23968.3,8.6,0.212,-0.7,245.3,0.312,0.166666667,336660.7,52.35
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2006,3,2006_3,8,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,25186.7,NA,0.056,-1.8,245.3,0.137666667,-0.5,248962.1,42.83333333
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2006,3,2006_3,15,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,25186.7,NA,0.056,-1.8,245.3,0.137666667,-0.5,248962.1,42.83333333
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2006,7,2006_7,14,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,77206.1,NA,0.37,-0.3,83.3,0.220333333,-0.4,339245.9,NA
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2006,7,2006_7,15,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,77206.1,NA,0.37,-0.3,83.3,0.220333333,-0.4,339245.9,NA
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2006,9,2006_9,10,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,219198.6,NA,0.36,-0.4,83.3,0.3255,-0.2,521239.8,NA
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2006,9,2006_9,37,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,219198.6,NA,0.36,-0.4,83.3,0.3255,-0.2,521239.8,NA
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2007,1,2007_1,8,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,54267.6,NA,0.167,1.1,83.3,0.284166667,0.116666667,482479.7,NA
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2007,1,2007_1,33,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,54267.6,NA,0.167,1.1,83.3,0.284166667,0.116666667,482479.7,NA
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2007,3,2007_3,16,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,46358.4,NA,0.123,3.1,83.3,0.214,0.816666667,277077.1,NA
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2007,3,2007_3,43,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,46358.4,NA,0.123,3.1,83.3,0.214,0.816666667,277077.1,NA
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2007,7,2007_7,5,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,432103.7,272.8,0.124,-1,73.9,0.134333333,0.2,705390.2,137.05
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2007,7,2007_7,9,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,432103.7,272.8,0.124,-1,73.9,0.134333333,0.2,705390.2,137.05
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2007,10,2007_10,8,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,51943.5,46.7,0.153,0.9,73.9,0.102,-0.166666667,834458.1,98.04
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2007,10,2007_10,10,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,51943.5,46.7,0.153,0.9,73.9,0.102,-0.166666667,834458.1,98.04
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2007,12,2007_12,5,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,22779.5,NA,0.106,0.9,73.9,0.1165,-0.116666667,711420.4,100.98
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2007,12,2007_12,6,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,22779.5,NA,0.106,0.9,73.9,0.1165,-0.116666667,711420.4,100.98
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2008,4,2008_4,16,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,54722.5,21.8,0.038,-2.8,73.9,0.103333333,0.05,185129.2,20.75
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2008,4,2008_4,18,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,54722.5,21.8,0.038,-2.8,73.9,0.103333333,0.05,185129.2,20.75
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2008,8,2008_8,18,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,133190.8,36.2,0.17,2,145.7,0.163833333,-0.25,740547.2,43.84
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2008,8,2008_8,20,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,133190.8,36.2,0.17,2,145.7,0.163833333,-0.25,740547.2,43.84
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2008,9,2008_9,102,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,129107.2,11.4,0.194,0.2,145.7,0.1705,-0.483333333,840776,39.78
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2008,9,2008_9,117,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,129107.2,11.4,0.194,0.2,145.7,0.1705,-0.483333333,840776,39.78
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2009,1,2009_1,9,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,27700.2,NA,-0.063,1.6,145.7,0.068333333,1.45,436201.6,12.32
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2009,1,2009_1,9,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,27700.2,NA,-0.063,1.6,145.7,0.068333333,1.45,436201.6,12.32
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2009,5,2009_5,15,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,45168.2,41.1,-0.066,2.7,145.7,-0.097166667,1.516666667,185855.6,15.88
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2009,5,2009_5,20,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,45168.2,41.1,-0.066,2.7,145.7,-0.097166667,1.516666667,185855.6,15.88
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2009,7,2009_7,4,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,43245.1,NA,0.224,-2,52.6,-0.032166667,0.2,218916.7,15.04
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2009,7,2009_7,14,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,43245.1,NA,0.224,-2,52.6,-0.032166667,0.2,218916.7,15.04
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2009,10,2009_10,16,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,43626,105.2,0.16,-2.2,52.6,0.106,-0.283333333,287356.7,50.64
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2009,10,2009_10,17,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,43626,105.2,0.16,-2.2,52.6,0.106,-0.283333333,287356.7,50.64
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2010,2,2010_2,7,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,82162.7,110,0.173,-3.6,52.6,0.094,-1.466666667,429956.1,108.1666667
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2010,2,2010_2,8,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,82162.7,110,0.173,-3.6,52.6,0.094,-1.466666667,429956.1,108.1666667
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2010,4,2010_4,8,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,130490.9,4.9,0.421,-2.5,52.6,0.175833333,-2,489313.7,78.65
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2010,4,2010_4,22,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,130490.9,4.9,0.421,-2.5,52.6,0.175833333,-2,489313.7,78.65
CORPUS CHRISTI BAY NEAR CORPUS CHRISTI SHIP CM 86 APPROXIMATELY 0.8 KM EAST OF US HWY 181,2010,7,2010_7,18,27.809999,-97.388336,27.8,-97.4,27.8_-97.4,0.3,1717235,68,0.446,1.7,165.5,0.370166667,-1.166666667,2205510,45.5
CORPUS CHRISTI BAY AT CORPUS CHRISTI CM 62,2010,7,2010_7,18,27.811388,-97.301476,27.8,-97.3,27.8_-97.3,0.3,1717235,68,0.446,1.7,165.5,0.370166667,-1.166666667,2205510,45.5
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1969,4,1969_4,22,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.321,22000,78.2,0.146,1.5,45.1,0.024,-1.783333333,117000,37.36666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1969,4,1969_4,36,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.321,22000,78.2,0.146,1.5,45.1,0.024,-1.783333333,117000,37.36666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1969,4,1969_4,38,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.321,22000,78.2,0.146,1.5,45.1,0.024,-1.783333333,117000,37.36666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1969,4,1969_4,38,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.321,22000,78.2,0.146,1.5,45.1,0.024,-1.783333333,117000,37.36666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1969,4,1969_4,49,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.321,22000,78.2,0.146,1.5,45.1,0.024,-1.783333333,117000,37.36666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1969,4,1969_4,53,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.321,22000,78.2,0.146,1.5,45.1,0.024,-1.783333333,117000,37.36666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1969,4,1969_4,62,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.321,22000,78.2,0.146,1.5,45.1,0.024,-1.783333333,117000,37.36666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1969,4,1969_4,88,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.321,22000,78.2,0.146,1.5,45.1,0.024,-1.783333333,117000,37.36666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1969,5,1969_5,25,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,39000,49.9,0.007,-1.3,45.1,0.043666667,-1.716666667,142000,41
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1969,9,1969_9,44,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,34000,83.5,-0.11,1.8,165.7,0.009,0.433333333,153000,51.33333333
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1969,12,1969_12,27,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,15000,24,-0.035,1.3,165.7,-0.079,0.6,120000,89.45
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1970,3,1970_3,10,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,17000,51.9,0.016,-1.3,165.7,-0.066666667,-0.316666667,104000,84.66666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1970,6,1970_6,28,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,92000,66.6,-0.186,0.6,165.7,-0.044833333,0.066666667,250000,58.2
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1970,9,1970_9,16,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,79000,170.4,-0.141,0.3,40.2,-0.117833333,0.45,341000,72.76666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1970,10,1970_10,12,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,103000,105.4,-0.199,-0.6,40.2,-0.153833333,0.2,421000,88.5
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1971,1,1971_1,10,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,18000,2,-0.249,-1.2,40.2,-0.198333333,-0.6,280000,56.05
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1971,3,1971_3,19,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,20000,0,-0.313,0.2,40.2,-0.252166667,-0.35,189000,24.48333333
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1971,6,1971_6,38,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,19000,8.7,-0.366,-1.9,40.2,-0.328166667,-0.216666667,118000,27.51666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1971,9,1971_9,10,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,589000,293.9,-0.369,-1.8,96.8,-0.378666667,-0.466666667,710000,97.23333333
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1971,12,1971_12,38,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,26000,91.5,-0.311,0.8,96.8,-0.325833333,0,1087000,115.4666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1972,2,1972_2,34,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,82000,98.3,-0.383,0.6,96.8,-0.311333333,0.116666667,1133000,116
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1972,5,1972_5,19,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,56000,125.1,-0.472,2.7,96.8,-0.376333333,1.133333333,272000,86.6
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1972,8,1972_8,28,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,22000,99.9,-0.386,0.1,35.6,-0.416333333,1.233333333,428000,116.5833333
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1972,11,1972_11,20,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,17000,98.1,-0.28,1.3,35.6,-0.355,-0.133333333,358000,135.55
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1973,2,1973_2,34,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,128000,25.9,-0.396,2.3,35.6,-0.333666667,0.216666667,252000,83.31666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1973,5,1973_5,16,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,29000,19.6,-0.172,-0.8,35.6,-0.318833333,0.216666667,268000,25.51666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1973,8,1973_8,38,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,78000,104.2,-0.136,0.8,47.9,-0.201,0,454000,65.96666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1973,8,1973_8,49,27.82,-97.449722,27.8,-97.4,27.8_-97.4,12.19,78000,104.2,-0.136,0.8,47.9,-0.201,0,454000,65.96666667
CORPUS CHRISTI INNER HARBOR IN AVERY TURNING BASIN,1973,10,1973_10,21,27.818333,-97.426224,27.8,-97.4,27.8_-97.4,0.3,425000,245.5,-0.218,-1.1,47.9,-0.157333333,0.166666667,1052000,136.5666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1973,10,1973_10,27,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,425000,245.5,-0.218,-1.1,47.9,-0.157333333,0.166666667,1052000,136.5666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1974,1,1974_1,10,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,27000,45.7,-0.278,2.2,47.9,-0.203166667,0.066666667,820000,111.0166667
CORPUS CHRISTI INNER HARBOR IN AVERY TURNING BASIN,1974,1,1974_1,10,27.818333,-97.426224,27.8,-97.4,27.8_-97.4,0.3,27000,45.7,-0.278,2.2,47.9,-0.203166667,0.066666667,820000,111.0166667
CORPUS CHRISTI INNER HARBOR IN AVERY TURNING BASIN,1974,2,1974_2,42,27.818333,-97.426224,27.8,-97.4,27.8_-97.4,10.67,22000,0,-0.286,1.1,47.9,-0.228166667,0.116666667,764000,93.65
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1974,2,1974_2,44,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,22000,0,-0.286,1.1,47.9,-0.228166667,0.116666667,764000,93.65
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1974,2,1974_2,50,27.82,-97.449722,27.8,-97.4,27.8_-97.4,10.67,22000,0,-0.286,1.1,47.9,-0.228166667,0.116666667,764000,93.65
CORPUS CHRISTI INNER HARBOR IN AVERY TURNING BASIN,1974,2,1974_2,52,27.818333,-97.426224,27.8,-97.4,27.8_-97.4,0.3,22000,0,-0.286,1.1,47.9,-0.228166667,0.116666667,764000,93.65
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1974,3,1974_3,35,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,64000,91.7,-0.404,0.3,47.9,-0.273166667,0.216666667,594000,71.83333333
CORPUS CHRISTI INNER HARBOR IN AVERY TURNING BASIN,1974,4,1974_4,18,27.818333,-97.426224,27.8,-97.4,27.8_-97.4,0.3,36000,1.8,-0.526,-0.4,47.9,-0.3245,0.333333333,205000,31.21666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1974,4,1974_4,43,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,36000,1.8,-0.526,-0.4,47.9,-0.3245,0.333333333,205000,31.21666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1974,7,1974_7,14,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,24000,12.5,-0.517,1.1,68.4,-0.4475,0.133333333,214000,61.45
CORPUS CHRISTI INNER HARBOR IN AVERY TURNING BASIN,1974,7,1974_7,16,27.818333,-97.426224,27.8,-97.4,27.8_-97.4,0.3,24000,12.5,-0.517,1.1,68.4,-0.4475,0.133333333,214000,61.45
CORPUS CHRISTI BAY 0.50 MI NORTH OF CORPUS CHRISTI SHIP CHANNEL MARKER 86,1974,7,1974_7,36,27.81889,-97.385002,27.8,-97.4,27.8_-97.4,0.3,24000,12.5,-0.517,1.1,68.4,-0.4475,0.133333333,214000,61.45
CORPUS CHRISTI BAY 0.50 MI NORTH OF CORPUS CHRISTI SHIP CHANNEL MARKER 86,1974,7,1974_7,43,27.81889,-97.385002,27.8,-97.4,27.8_-97.4,3.05,24000,12.5,-0.517,1.1,68.4,-0.4475,0.133333333,214000,61.45
CORPUS CHRISTI INNER HARBOR IN AVERY TURNING BASIN,1974,10,1974_10,10,27.818333,-97.426224,27.8,-97.4,27.8_-97.4,0.3,87000,68.4,-0.51,-0.1,68.4,-0.492833333,0.116666667,335000,78.51666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1974,10,1974_10,13,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,87000,68.4,-0.51,-0.1,68.4,-0.492833333,0.116666667,335000,78.51666667
CORPUS CHRISTI INNER HARBOR APPROXIMATELY 0.4 KM E OF NAVIGATION BLVD DRAW BRIDGE,1975,1,1975_1,28,27.82,-97.449722,27.8,-97.4,27.8_-97.4,0.3,31000,54,-0.275,1.3,68.4,-0.425666667,0.8,334000,56.13333333
